GeneID	Base mean	log2(FC)	StdErr	WalkdStat	P-Value	P-adj
MSTRG.59.1	17579.1499675508	0.0334791527448817	0.0635293393201171	0.526987264517014	0.59820243247825	0.789380529455835
MSTRG.94.1	1.970945902696	-0.27975509116654	0.54713081974666	-0.511312982324914	0.609131915876971	0.79560086971686
MSTRG.62.2	30048.4884187549	-0.0336070986356559	0.0711499629904316	-0.472341758493613	0.636682868589399	0.823185931105485
MSTRG.57.1	33744.8618424401	-0.0300089168570558	0.0647941164388954	-0.463142620138295	0.643262142146501	0.823375541947522
MSTRG.31.1	1006.06264302863	-0.073056433572847	0.161809686185626	-0.451496046343218	0.651632073920711	0.825830747147039
MSTRG.70.1	14435.3362348054	0.0278197803766349	0.0646355725625265	0.430409746115004	0.666897606986019	0.828765958196218
MSTRG.103.1	68697.8299105889	-0.029498604784024	0.0678792992641618	-0.434574385767096	0.663871390605033	0.828765958196218
MSTRG.22.1	24070.7704555371	-0.0443175962517677	0.116097411990189	-0.38172768446822	0.702663363096719	0.86481644688827
MSTRG.56.1	28454.7602195272	0.0486107061215606	0.132439577525414	0.367040631130317	0.713588710625124	0.869898618666818
MSTRG.105.1	8774.78885875488	-0.0539101035110059	0.15920666005792	-0.33861713757071	0.734898170641723	0.887424206057929
MSTRG.48.1	78.9961843416051	-0.0718442644594653	0.229502034002543	-0.313044129529019	0.754247135307189	0.902276946909534
MSTRG.2.1	2393.28731924796	-0.0343778259455708	0.121738424604883	-0.28239092182397	0.777643775195436	0.917423552741958
MSTRG.10.5	0.168797782769979	0.0858150201408781	0.309021806487671	0.277698914248959	0.781243494131824	0.917423552741958
MSTRG.10.2	0.485689622722551	-0.102871614718103	0.404333225654699	-0.254422857660369	0.799168893963095	0.929941985702511
MSTRG.15.1	0.808484695882185	-0.10085638620427	0.486468761018649	-0.207323458947457	0.835757254546336	0.930234161582008
MSTRG.44.1	7152.83200119824	-0.0149458658151983	0.0710945558283765	-0.210225180269469	0.833491927649646	0.930234161582008
MSTRG.50.1	1036.53642388203	0.0293602512158298	0.135559650249954	0.216585474820076	0.828531406474161	0.930234161582008
MSTRG.66.1	8466.08699677337	0.0162961916193085	0.0682754280587456	0.238683111664813	0.81135131325289	0.930234161582008
MSTRG.79.1	3276.10714932902	-0.026960324718264	0.114997699898862	-0.234442295297863	0.814641626505099	0.930234161582008
MSTRG.54.1	13597.3958463107	-0.0450592357610836	0.260569338574595	-0.17292608565372	0.86270952714711	0.945146329409611
MSTRG.87.1	3714.61719362218	0.0142330594104742	0.0830483774870219	0.171382751128382	0.863922816725972	0.945146329409611
MSTRG.114.1	5.47036975532854	-0.0735540114259502	0.566368083777801	-0.129869626366176	0.896669575382299	0.964484921419616
MSTRG.117.1	17457.9590679849	-0.0244491154220435	0.175969981841769	-0.138939125674445	0.889498252978037	0.964484921419616
MSTRG.3.1	0.658364313561882	0.0309047121969821	0.467178674704904	0.0661518041603745	0.947256967383302	0.993064151232689
MSTRG.36.1	122.896336826611	0.0137151812788929	0.265356459515223	0.051685876816223	0.958778990865818	0.993064151232689
MSTRG.45.1	52.7798019440803	0.0219571010909867	0.322804517686544	0.0680198073073683	0.945769866848348	0.993064151232689
MSTRG.72.1	15575.8646086028	0.00958250543628713	0.131851430526104	0.0726765375093141	0.942063519519897	0.993064151232689
MSTRG.80.1	516088.921752097	-0.00736202333786937	0.194388854714062	-0.0378726617258927	0.969789210188173	0.993064151232689
MSTRG.108.1	21557.1093189004	0.00506025734433697	0.121180976656303	0.0417578524613565	0.966691734548339	0.993064151232689
MSTRG.88.1	957.405056874007	0.000871861857815729	0.123297170033133	0.00707122359403252	0.99435802688689	0.994643628299336
MSTRG.109.1	29083.0925569073	0.00253017467229138	0.162627116867619	0.0155581352054036	0.987586904903215	0.994643628299336
MSTRG.116.1	93495.6714152791	-0.000590991352557374	0.0880333479894871	-0.00671326680234801	0.994643628299336	0.994643628299336
MSTRG.1.2	0	NA	NA	NA	NA	NA
MSTRG.1.3	0	NA	NA	NA	NA	NA
MSTRG.1.4	0	NA	NA	NA	NA	NA
MSTRG.1.5	0	NA	NA	NA	NA	NA
MSTRG.1.6	0	NA	NA	NA	NA	NA
MSTRG.1.7	0	NA	NA	NA	NA	NA
MSTRG.1.8	0	NA	NA	NA	NA	NA
MSTRG.1.9	0	NA	NA	NA	NA	NA
MSTRG.1.10	0	NA	NA	NA	NA	NA
MSTRG.1.11	0	NA	NA	NA	NA	NA
MSTRG.3.2	0	NA	NA	NA	NA	NA
MSTRG.3.3	0	NA	NA	NA	NA	NA
MSTRG.3.4	0	NA	NA	NA	NA	NA
MSTRG.3.5	0	NA	NA	NA	NA	NA
MSTRG.9.1	0	NA	NA	NA	NA	NA
MSTRG.10.3	0	NA	NA	NA	NA	NA
MSTRG.10.4	0	NA	NA	NA	NA	NA
MSTRG.10.6	0	NA	NA	NA	NA	NA
